"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.13064624191602184,0.14153118652629343,0.0044284577054212312,2000184.7539102461,307.69342610953964,0.13064624191602184,0.14153118652629343,0.0044284577054212312
0.13065053556088529,0.14275962746495238,0.0022297099852289135,2000173.56831178,307.69380323167451,0.13065053556088529,0.14275962746495238,0.0022297099852289135
0.13210424626009484,0.14557109067277069,0.0045016189645803962,2000156.1227383665,307.69396416628797,0.13210424626009484,0.14557109067277069,0.0045016189645803962
0.13235012572417096,0.14733420521425239,0.002716463634837366,2000150.6684789036,307.69447651952748,0.13235012572417096,0.14733420521425239,0.002716463634837366
0.13192857080258799,0.14531337821621654,0.0008871018098990975,2000158.7583419322,307.69406123680176,0.13192857080258799,0.14531337821621654,0.0008871018098990975
0.13098450115472893,0.14490692453152418,0.0027391831658829151,2000160.8525727971,307.69396911583385,0.13098450115472893,0.14490692453152418,0.0027391831658829151
0.13625662900188537,0.14728923378200215,0.00034862196749093841,2000135.103385631,307.69508882241684,0.13625662900188537,0.14728923378200215,0.00034862196749093841
0.13623845373784796,0.14729959211470459,0.0047047694286605976,2000135.1260325247,307.69505094873529,0.13623845373784796,0.14729959211470459,0.0047047694286605976
0.13439332207581708,0.14552251421507614,0.004523966138902131,2000150.3109739257,307.69464841335696,0.13439332207581708,0.14552251421507614,0.004523966138902131
0.13438526703015657,0.1455163073914818,0.00059206601199248939,2000150.3032417463,307.69471290154684,0.13438526703015657,0.1455163073914818,0.00059206601199248939
0.13201744709523902,0.14120320294110719,0.0046113254918603921,2000184.206878965,307.6938233501167,0.13201744709523902,0.14120320294110719,0.0046113254918603921
0.13237128388203145,0.14325896584985889,0.0044337207123703688,2000168.0558911783,307.69405092368061,0.13237128388203145,0.14325896584985889,0.0044337207123703688
0.13180737820660499,0.14135892965798702,0.00067456530240939171,2000184.2796820314,307.69388512893289,0.13180737820660499,0.14135892965798702,0.00067456530240939171
0.13255936973306365,0.14315547024342545,0.00046319934997647935,2000167.8902964445,307.69407412191151,0.13255936973306365,0.14315547024342545,0.00046319934997647935
0.13563643299467329,0.1475619513182683,0.0025556782818287318,2000137.8039222539,307.69545985175102,0.13563643299467329,0.1475619513182683,0.0025556782818287318
0.13872697610768026,0.1457399391670561,0.00053946809730236222,2000122.8963134196,307.69573766244514,0.13872697610768026,0.1457399391670561,0.00053946809730236222
0.13837159596214652,0.14693039558810839,0.0025597070390243814,2000123.2462117951,307.69606576753068,0.13837159596214652,0.14693039558810839,0.0025597070390243814
0.14361186979852347,0.14924745587514976,0.0024296772572155326,2000073.1634895187,307.69691960833723,0.14361186979852347,0.14924745587514976,0.0024296772572155326
0.14072113343341464,0.14739166699784731,0.00060133463152912774,2000102.562498217,307.69615219001815,0.14072113343341464,0.14739166699784731,0.00060133463152912774
0.14077092391546575,0.14881337037356604,0.0025192408476414161,2000099.4827119554,307.69654477385058,0.14077092391546575,0.14881337037356604,0.0025192408476414161
0.14070961523499009,0.14738432064162696,0.0044105830368276122,2000102.8303783331,307.69613429892826,0.14070961523499009,0.14738432064162696,0.0044105830368276122
0.13874713399180405,0.14575019985780172,0.0045079564587956695,2000123.260714829,307.69570795603454,0.13874713399180405,0.14575019985780172,0.0045079564587956695
0.14339934370771076,0.14788905807886152,0.0044555541413218366,2000074.0920550295,307.696505934215,0.14339934370771076,0.14788905807886152,0.0044555541413218366
0.14615282922536543,0.14656361663804562,0.0045244861346597203,2000046.4070172277,307.69674443116099,0.14615282922536543,0.14656361663804562,0.0045244861346597203
0.14497512065541635,0.14721199740456001,0.0029551231764341039,2000057.8993223694,307.69704844649823,0.14497512065541635,0.14721199740456001,0.0029551231764341039
0.14596401963469702,0.14645710903987505,0.00067673986730166027,2000049.4249292498,307.69682246607903,0.14596401963469702,0.14645710903987505,0.00067673986730166027
0.14348209253743407,0.14768494099358392,0.00077109471492051965,2000073.3688546028,307.69662077595183,0.14348209253743407,0.14768494099358392,0.00077109471492051965
0.14237567209732893,0.14562719671910235,0.00054760889560779625,2000089.0986212257,307.69636670440673,0.14237567209732893,0.14562719671910235,0.00054760889560779625
0.14803130480780505,0.14584738539939948,0.00049847939092860212,2000026.0416654935,307.69685602922601,0.14803130480780505,0.14584738539939948,0.00049847939092860212
0.14801446876375307,0.14757719154290966,0.00237407983449616,2000023.3655072483,307.69724754432133,0.14801446876375307,0.14757719154290966,0.00237407983449616
0.14833351895210975,0.14809499388464892,0.0044521144065049192,2000017.933998941,307.69687690403532,0.14833351895210975,0.14809499388464892,0.0044521144065049192
0.15052270210118679,0.14827142409767985,0.0042106967659102179,1999993.9942811832,307.69699628769291,0.15052270210118679,0.14827142409767985,0.0042106967659102179
0.15057073240666419,0.14825425054313748,0.00083075627285258654,1999994.2910737155,307.69702207659236,0.15057073240666419,0.14825425054313748,0.00083075627285258654
0.15124990732223914,0.14902777015313126,0.0025291982805104923,1999986.435974671,307.69727233911686,0.15124990732223914,0.14902777015313126,0.0025291982805104923
0.15031609849365501,0.14658132441735913,0.00047907102816643774,1999998.5138036935,307.69689032036212,0.15031609849365501,0.14658132441735913,0.00047907102816643774
0.15042278445584137,0.14652760513167964,0.0046962294238554522,1999996.639253482,307.69678033806673,0.15042278445584137,0.14652760513167964,0.0046962294238554522
0.15280714105713325,0.14752577005434417,0.00073647471290580447,1999967.4942579481,307.69691356081802,0.15280714105713325,0.14752577005434417,0.00073647471290580447
0.15279668482773248,0.14754030822695657,0.0043942488906578269,1999967.1870372444,307.69684838825418,0.15279668482773248,0.14754030822695657,0.0043942488906578269
0.1565708736128732,0.14825147831858537,0.0043188747881517551,1999926.635963399,307.69654816443892,0.1565708736128732,0.14825147831858537,0.0043188747881517551
0.15391798893016786,0.14903303139904583,0.00250147061989171,1999955.2986607281,307.69713588821543,0.15391798893016786,0.14903303139904583,0.00250147061989171
0.15475659446543349,0.14801361754447739,0.00052278551098365318,1999944.4953068506,307.69668226226526,0.15475659446543349,0.14801361754447739,0.00052278551098365318
0.15638927957983137,0.14841359344908547,0.001790617112822023,1999927.1793682394,307.69682033220653,0.15638927957983137,0.14841359344908547,0.001790617112822023
0.15487140530240706,0.14819746669549225,0.0043426362280193443,1999942.7779728866,307.69670996085642,0.15487140530240706,0.14819746669549225,0.0043426362280193443
0.1562819893163972,0.146764165563642,0.00059141295004093181,1999927.7497998413,307.69656317291782,0.1562819893163972,0.146764165563642,0.00059141295004093181
0.15820356203173064,0.14733820377145757,0.00066159491854382493,1999910.2213439054,307.69631722659523,0.15820356203173064,0.14733820377145757,0.00066159491854382493
