"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.13978547919865664,0.1459944348432671,0.0044407232761871319,2000045.1172790346,307.08870599405992,0.13978547919865664,0.1459944348432671,0.0044407232761871319
0.14228302994628444,0.14607452823485151,0.0044224812326805309,2000035.8800458927,307.08911481805706,0.14228302994628444,0.14607452823485151,0.0044224812326805309
0.13506482799904179,0.14575088090565119,0.0044590978954157463,2000058.6326484755,307.08764340471248,0.13506482799904179,0.14575088090565119,0.0044590978954157463
0.13492566848559004,0.14581699233492645,0.0008846637363733817,2000058.8605883608,307.08777637179708,0.13492566848559004,0.14581699233492645,0.0008846637363733817
0.13382920923277764,0.14383728488828837,0.0045789999960080662,2000064.7044634949,307.08715643040887,0.13382920923277764,0.14383728488828837,0.0045789999960080662
0.13178996724905859,0.14407437852593391,0.0045361953586419302,2000066.3466912021,307.08657841262215,0.13178996724905859,0.14407437852593391,0.0045361953586419302
0.13339698734306624,0.14517867883187929,0.0028041768049055196,2000062.1296806806,307.08753730276266,0.13339698734306624,0.14517867883187929,0.0028041768049055196
0.13088089076534132,0.14470857515182364,0.0025693737891716007,2000065.5425963388,307.08671771655133,0.13088089076534132,0.14470857515182364,0.0025693737891716007
0.13376492868956147,0.14385497485069937,0.00062600690887494169,2000064.5324410158,307.08725789143983,0.13376492868956147,0.14385497485069937,0.00062600690887494169
0.13170812195199727,0.14390245973438931,0.00082953960499589931,2000066.7452499573,307.0867086252627,0.13170812195199727,0.14390245973438931,0.00082953960499589931
0.13039575268353332,0.1431808393285538,0.00050740551462422154,2000069.0111058538,307.08608483098544,0.13039575268353332,0.1431808393285538,0.00050740551462422154
0.13052834149160683,0.14314358015893208,0.0043925979499065118,2000068.8166518614,307.08615239858841,0.13052834149160683,0.14314358015893208,0.0043925979499065118
0.14766041419743467,0.14569704021842528,0.0045257336884386573,2000011.4493212013,307.08951723966038,0.14766041419743467,0.14569704021842528,0.0045257336884386573
0.14648139188072148,0.14708147588806192,0.0025943331908533053,2000016.6113475619,307.08996129573097,0.14648139188072148,0.14708147588806192,0.0025943331908533053
0.14499547791724432,0.14580234785548601,0.0044741631987478729,2000023.7336212187,307.08937716356189,0.14499547791724432,0.14580234785548601,0.0044741631987478729
0.14487817375208967,0.14593578581139613,0.00062504613296571166,2000024.775153344,307.08942332618727,0.14487817375208967,0.14593578581139613,0.00062504613296571166
0.14749700549140929,0.14560259411762369,0.00068030061831513607,2000012.7355340044,307.08961698646101,0.14749700549140929,0.14560259411762369,0.00068030061831513607
0.1513684396888452,0.14737858116305561,0.0043772986069877126,1999993.6745571834,307.08968149813927,0.1513684396888452,0.14737858116305561,0.0043772986069877126
0.14964289793975477,0.14669953466034683,0.002562050467323179,2000002.025425738,307.09003532621807,0.14964289793975477,0.14669953466034683,0.002562050467323179
0.15152751634294287,0.14751177672164201,0.00079307923233968192,1999992.5810109575,307.0897531105532,0.15152751634294287,0.14751177672164201,0.00079307923233968192
0.15753801228098355,0.14444811773380931,0.0045363424187482423,1999962.4377979685,307.08898139176495,0.15753801228098355,0.14444811773380931,0.0045363424187482423
0.15753829530753044,0.14445061574226895,0.00057568718454459019,1999962.600167376,307.08904631223191,0.15753829530753044,0.14445061574226895,0.00057568718454459019
0.15786230017175437,0.14567636316341342,0.0026110623871846324,1999962.8119192442,307.08944714133821,0.15786230017175437,0.14567636316341342,0.0026110623871846324
0.15587108215953371,0.14762757512461497,0.002816590237899395,1999973.3643572093,307.08973175870466,0.15587108215953371,0.14762757512461497,0.002816590237899395
0.15324192027943209,0.1467283699434947,0.002689779434976365,1999984.2525994624,307.08993235122904,0.15324192027943209,0.1467283699434947,0.002689779434976365
0.15514744065336974,0.14493560943407433,0.004448786229209572,1999974.3668046901,307.08931982857212,0.15514744065336974,0.14493560943407433,0.004448786229209572
0.15515887222497626,0.14495494019438102,0.00070742536165979773,1999974.3587081761,307.08939854988148,0.15515887222497626,0.14495494019438102,0.00070742536165979773
0.1527223695882157,0.14485438378086096,0.00058151920586720605,1999985.9265284291,307.08952492570211,0.1527223695882157,0.14485438378086096,0.00058151920586720605
0.14995140350974062,0.14520985189372651,0.00055852831944824572,2000000.2970277839,307.0895968828566,0.14995140350974062,0.14520985189372651,0.00055852831944824572
0.15271511426410753,0.14485685087134309,0.004521980629451733,1999986.0197300017,307.08946321805047,0.15271511426410753,0.14485685087134309,0.004521980629451733
0.14995463519587307,0.14521755623487478,0.0045303865038338565,2000000.4292857747,307.08954187662903,0.14995463519587307,0.14521755623487478,0.0045303865038338565
0.15880622855697338,0.14204985132439218,0.00022506080964581336,1999953.6630105635,307.08854493830239,0.15880622855697338,0.14204985132439218,0.00022506080964581336
